,room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,last_modified,latitude,longitude
7709,13252261,1476,28516918,Entire home/apt,Amsterdam,Westerpark,0,0.0,4,2,180,Unique waterfront apartment Westerpark AMSTERDAM,2017-07-22 22:23:40.595699,52.378088,4.87349
7710,5691475,1476,302498,Entire home/apt,Amsterdam,De Baarsjes / Oud West,31,5.0,2,1,180,Old West appartment with private garden!,2017-07-22 22:23:40.592614,52.370235,4.8699900000000005
7711,5427271,1476,18162104,Entire home/apt,Amsterdam,Centrum West,58,5.0,3,2,180,Newly Renovated Jordaan Nine Street,2017-07-22 22:23:39.629759,52.372433,4.878297
7712,9644532,1476,14895611,Entire home/apt,Amsterdam,Westerpark,1,0.0,4,2,162,Apartment with garage.,2017-07-22 22:23:39.620245,52.378023999999996,4.868046
7713,1746619,1476,9004847,Entire home/apt,Amsterdam,Westerpark,38,5.0,3,1,155,Great apt! Central & Cosy BOOK NOW!,2017-07-22 22:23:39.615624,52.377311,4.874591000000001
7714,14706642,1476,63646113,Entire home/apt,Amsterdam,Westerpark,8,5.0,2,1,150,"Lovely renovated apartment, perfect for couples!",2017-07-22 22:23:39.613318,52.374707,4.873811
7715,808070,1476,4251492,Entire home/apt,Amsterdam,Centrum West,8,5.0,4,1,162,mooi appartement in stadscentrum,2017-07-22 22:23:39.610575,52.375587,4.877625
7716,439097,1476,2181530,Entire home/apt,Amsterdam,De Baarsjes / Oud West,33,5.0,2,1,155,Bright apt in central Amsterdam,2017-07-22 22:23:39.607458,52.369938,4.867074
7717,2235825,1476,7438369,Entire home/apt,Amsterdam,Centrum West,26,5.0,2,1,162,Beautiful jordaan apartment! ,2017-07-22 22:23:39.600982,52.371235,4.878145
7718,6594177,1476,34498455,Entire home/apt,Amsterdam,Centrum West,9,5.0,2,1,168,Canal Apartment in Jordaan (Centre),2017-07-22 22:23:37.600671,52.374790999999995,4.877547
7719,9124288,1476,31288018,Entire home/apt,Amsterdam,Centrum West,18,5.0,2,1,179,City centre apartment w. canal view,2017-07-22 22:23:37.593920,52.3697,4.876656
7720,11598113,1476,61361517,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,4.5,4,2,180,Spacious canal apartment in centre,2017-07-22 22:23:37.591415,52.369433,4.867344
7721,15628664,1476,100755208,Entire home/apt,Amsterdam,Centrum West,7,4.5,2,0,155,Central cozy apartment near Anne Frank house,2017-07-22 22:23:37.584614,52.376582,4.878384
7722,16809602,1476,4149080,Entire home/apt,Amsterdam,Westerpark,1,0.0,2,1,153,Modern apartment Amsterdam city centre,2017-07-22 22:23:37.580105,52.374089,4.872802
7723,19888116,1476,19846477,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,1,150,Bright and beautiful apartment in a great location,2017-07-22 22:23:37.575832,52.376207,4.873065
7724,7111667,1476,852444,Entire home/apt,Amsterdam,Centrum West,19,4.5,2,1,169,Beautiful and perfect centre place,2017-07-22 22:23:37.573372,52.369440999999995,4.878174
7725,12937434,1476,71058157,Entire home/apt,Amsterdam,Westerpark,1,0.0,2,1,180,Modern city apartment with amazing view,2017-07-22 22:23:37.570270,52.374388,4.866841
7726,10578170,1476,31469796,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,1,168,Cosy apartment close to the Jordaan,2017-07-22 22:23:37.567269,52.378142,4.874617
7727,18260009,1476,126212067,Entire home/apt,Amsterdam,Westerpark,2,0.0,2,1,148,Private Apartment in the Heart of the City.,2017-07-22 22:23:37.564595,52.374277,4.872822
7728,1410146,1476,7604160,Entire home/apt,Amsterdam,Centrum West,30,4.5,3,2,180,Canal house in Jordaan,2017-07-22 22:23:34.924815,52.373626,4.876052
7729,1479060,1476,7914503,Entire home/apt,Amsterdam,De Baarsjes / Oud West,58,5.0,2,1,150,Basic & clean near the center,2017-07-22 22:23:34.918955,52.371974,4.87254
7730,17724705,1476,114610644,Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5.0,2,0,168,Cozy appartment Amsterdam-West,2017-07-22 22:23:34.907732,52.36919,4.869701
7731,10493156,1476,46274703,Entire home/apt,Amsterdam,Centrum West,42,4.5,2,1,180,Sofa bed in 17e canal apartment,2017-07-22 22:23:34.902760,52.371612,4.876453
7732,817716,1476,4294992,Entire home/apt,Amsterdam,Westerpark,28,5.0,2,1,155,Modern apt with canal and park view,2017-07-22 22:23:34.899712,52.373353,4.872071
7733,7975548,1476,6508671,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,3,2,174,Spacious apartment @ prime location,2017-07-22 22:23:34.896630,52.370409,4.872679
7734,2827475,1476,14451937,Entire home/apt,Amsterdam,Centrum West,15,4.5,2,1,180,Home in Amsterdam Jordaan (center),2017-07-22 22:23:34.888789,52.373475,4.877654
7735,9896768,1476,38425445,Entire home/apt,Amsterdam,Centrum West,14,5.0,2,1,162,"Central, Canal-side Minimal Style",2017-07-22 22:23:34.886251,52.370189,4.87625
7736,8046937,1476,22755424,Entire home/apt,Amsterdam,Westerpark,4,4.5,2,1,168,Central & bright apartm. Amsterdam,2017-07-22 22:23:34.873428,52.377196999999995,4.870661
7737,15505652,1476,952703,Entire home/apt,Amsterdam,Centrum West,10,5.0,2,0,180,Unique Studio Noun Sleepover,2017-07-22 22:23:31.103536,52.370383000000004,4.876811
7738,12635865,1476,7520072,Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5.0,2,1,168,Great apartment in Amsterdam West,2017-07-22 22:23:31.099252,52.371014,4.869708999999999
7739,668916,1476,3386194,Entire home/apt,Amsterdam,Westerpark,48,5.0,2,1,179,House with garden in trendy west!,2017-07-22 22:23:31.094922,52.376819,4.871892
7740,4329770,1476,14708079,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,2,2,156,Authentic and cosy apartment with garden,2017-07-22 22:23:31.087429,52.370536,4.8685089999999995
7741,12958807,1476,71143609,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,3,180,Lovely house in Amsterdam with water view,2017-07-22 22:17:20.324891,52.359992999999996,4.9801660000000005
7742,12617415,1476,17689089,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,15,5.0,4,2,168,2 bedroom apt. with balcony,2017-07-22 22:17:20.322597,52.359002000000004,4.990101
7743,16214268,1476,102584275,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,6,5.0,4,2,180,Beautiful modern villa at Amsterdam / IJburg,2017-07-22 22:17:20.319589,52.360358000000005,4.980996
7744,4289929,1476,22272559,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,6,5.0,5,3,179,Cozy house with a beautiful garden ,2017-07-22 22:17:20.316474,52.356409,4.994201
7745,6241450,1476,8183443,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,2,0.0,5,3,162,Spacious Family Home with garden and parking,2017-07-22 22:17:20.314378,52.357821,4.994122
7746,2921346,1476,14917483,Entire home/apt,Amsterdam,Noord Oost,15,4.5,6,4,180,Family house in Amsterdam,2017-07-22 22:17:20.312089,52.391175,4.991265
7747,1020573,1476,5617764,Entire home/apt,Amsterdam,Noord Oost,1,0.0,3,1,156,Holiday house Skaap Amsterdam,2017-07-22 22:17:20.302426,52.396522999999995,4.995234
7748,6388973,1476,33305497,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,3,162,Detached house Amsterdam,2017-07-22 22:17:19.237653,52.361808,4.9778519999999995
7749,17834444,1476,58286637,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,10,4.5,4,2,168,Spacious Waterfront Apartment overlooking Ij River,2017-07-22 22:17:19.232484,52.363525,4.97967
7750,5744181,1476,29611976,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,4,4.5,4,3,174,Moderne hoekwoning met dakterras,2017-07-22 22:17:19.229451,52.358564,4.987564
7751,9808726,1476,50532140,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,32,4.5,4,3,162,Our Watervilla with free parking,2017-07-22 22:17:19.226653,52.365263,4.985508
7752,8699686,1476,38595705,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,19,5.0,4,2,180,Big appartment at with water view,2017-07-22 22:17:19.223763,52.363178999999995,4.982153
7753,7688548,1476,36596716,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,2,180,Appartement met 2 slaapkamers,2017-07-22 22:17:19.220913,52.360463,4.994135
7754,13620505,1476,19972192,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,1,180,House/Appartment near city center,2017-07-22 22:17:19.215414,52.355525,4.993172
7755,14130153,1476,3698184,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,3,179,"Spacious, child-friendly loft with terrace.",2017-07-22 22:17:19.211483,52.362048,4.977544
7756,6320924,1476,32891825,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,6,5.0,4,3,168,Comfortable family house,2017-07-22 22:17:19.209239,52.357442999999996,4.992529
7757,11717347,1476,8696325,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,6,3,168,Modern Water Villa,2017-07-22 22:17:19.206365,52.364228999999995,4.983889
7758,15670208,1476,96803268,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,1,0.0,4,2,179,Luxurious house on the water with free parking,2017-07-22 22:17:19.201384,52.358792,4.995613
7759,19817670,1476,107745142,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,4,2,152,Amazing spacious and great view! Family home.,2017-07-22 22:17:19.197017,52.358537,4.989017
7760,8162480,1476,2225212,Entire home/apt,Amsterdam,Noord Oost,9,4.0,4,2,155,Spacious Apartment Uptown Amsterdam,2017-07-22 22:17:16.399235,52.400288,4.931311
7761,6344463,1476,33043121,Entire home/apt,Amsterdam,Noord West,37,4.5,4,3,162,Appartement te Amsterdam,2017-07-22 22:17:16.396764,52.420026,4.888756
7762,12819862,1476,10516711,Entire home/apt,Amsterdam,Oud Noord,12,5.0,4,2,150,Family house +garden + Free parking,2017-07-22 22:17:16.392127,52.39971,4.912994
7763,13431496,1476,49017577,Entire home/apt,Amsterdam,Noord West,4,4.5,4,3,156,Leuke gezinswoning met ruime tuin.,2017-07-22 22:17:13.612446,52.413948,4.919323
7764,17114506,1476,22398885,Entire home/apt,Amsterdam,Noord West,7,5.0,5,3,180,Beautiful house in the north side of Amsterdam,2017-07-22 22:17:13.604096,52.404534999999996,4.915353
7765,3327727,1476,5800745,Entire home/apt,Amsterdam,Noord Oost,2,0.0,4,3,150,Modern Family Home - Eternal Youth!,2017-07-22 22:17:13.599434,52.407508,4.933180999999999
7766,14443927,1476,88932190,Entire home/apt,Amsterdam,Noord Oost,4,4.5,6,4,150,Family house in Dutch countryside near A'dam,2017-07-22 22:17:13.597138,52.406924,4.966551
7767,2097548,1476,3188453,Entire home/apt,Amsterdam,Noord West,15,5.0,4,2,180,Big Familyhouse+ bikes 10 mn centre,2017-07-22 22:17:13.594362,52.404403,4.9201239999999995
7768,7720233,1476,40565277,Entire home/apt,Amsterdam,Noord Oost,0,0.0,4,3,150,Family house between city & nature,2017-07-22 22:17:13.591499,52.405425,4.933315
7769,1928474,1476,9988208,Entire home/apt,Amsterdam,Noord West,3,5.0,6,4,180,"NDSM Amsterdam North, for families",2017-07-22 22:17:13.588649,52.408951,4.899948
7770,1260229,1476,6863370,Entire home/apt,Amsterdam,Centrum West,33,4.5,2,1,167,Houseboat in the Center of Amsterda,2017-07-22 22:16:29.051228,52.384174,4.890128
7771,10809128,1476,3802550,Entire home/apt,Amsterdam,Oud Noord,5,5.0,2,1,167,"Stylish with garden & free parking in hip ""Noord""",2017-07-22 22:16:29.048215,52.396373,4.917353
7772,13331530,1476,75453523,Entire home/apt,Amsterdam,Centrum West,5,5.0,2,1,162,Authentic Canal House Amsterdam Center Jordaan,2017-07-22 22:16:29.045503,52.374999,4.889378
7773,17809402,1476,83375840,Entire home/apt,Amsterdam,Centrum Oost,8,5.0,2,1,168,Lovely quiet apartment close to city centre,2017-07-22 22:16:29.042533,52.372310999999996,4.920107
7774,1266980,1476,6896652,Entire home/apt,Amsterdam,Centrum Oost,18,5.0,2,1,156,Modern and cozy apartment center,2017-07-22 22:16:29.039559,52.370327,4.923994
7775,9376537,1476,47846875,Entire home/apt,Amsterdam,Oud Noord,22,5.0,2,1,179,"EYE view, the sunny side of the IJ",2017-07-22 22:16:29.035957,52.385153,4.900746
7776,3452556,1476,17400162,Entire home/apt,Amsterdam,Centrum West,9,5.0,2,1,158,Romantic historic house in centre,2017-07-22 22:16:29.033168,52.369597,4.896934
7777,18072468,1476,124422805,Entire home/apt,Amsterdam,Centrum Oost,5,5.0,2,0,166,SUPER CENTRAL STUDIO APARTMENT,2017-07-22 22:16:29.025547,52.372481,4.902404
7778,14194451,1476,86052200,Entire home/apt,Amsterdam,Centrum West,11,5.0,2,1,162,Beautiful design apartment @ perfect location!,2017-07-22 22:16:29.022851,52.381433,4.887703
7779,11415886,1476,12456139,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,6,5.0,3,1,180,Charming apartment with great roof terrace | 3P,2017-07-22 22:16:29.020613,52.364137,4.933599
7780,4349963,1476,4100544,Entire home/apt,Amsterdam,Oud Noord,6,5.0,5,3,152,Family house in Amsterdam,2017-07-22 22:16:29.018079,52.391936,4.934096
7781,11568267,1476,5598500,Entire home/apt,Amsterdam,Centrum West,8,5.0,2,1,168,"LIGHT, COSY APP IN CITY CENTER",2017-07-22 22:16:29.015225,52.379468,4.895523000000001
7782,18626235,1476,129397552,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,3,2,180,Beautiful 3-person apartment with roof terrace,2017-07-22 22:16:29.012388,52.36895,4.93228
7783,18800272,1476,130872869,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,1,0.0,2,1,179,Very romantic and authentic houseboat,2017-07-22 22:16:29.008558,52.367889,4.960677
7784,16772786,1476,111234610,Entire home/apt,Amsterdam,Noord Oost,6,4.0,4,2,167,Stunning Houseboat in Amsterdam,2017-07-22 22:16:29.004373,52.37856,4.977386
7785,15770209,1476,46691672,Entire home/apt,Amsterdam,Noord Oost,2,0.0,4,3,180,★★★Cosy Family 3BR APT with Private car Parking★★★,2017-07-22 22:16:21.570682,52.397731,4.931718
7786,4154119,1476,21554935,Entire home/apt,Amsterdam,Centrum Oost,37,5.0,2,1,174,The Artist appartment.,2017-07-22 22:16:21.567811,52.370373,4.923217
7787,16060918,1476,65859990,Entire home/apt,Amsterdam,Centrum Oost,12,5.0,2,1,155,Lovely Apartment | CITY CENTER,2017-07-22 22:16:21.560147,52.371856,4.904619
7788,16730989,1476,110936275,Entire home/apt,Amsterdam,Centrum Oost,31,5.0,4,0,168,Nice light canal side ground floor studio,2017-07-22 22:16:21.557305,52.366507,4.902532
7789,11564554,1476,1464510,Entire home/apt,Amsterdam,Centrum Oost,21,5.0,4,2,179,2 BEDROOM & BALCONY | CITY CENTER,2017-07-22 22:16:21.554456,52.365929,4.925517
7790,19564770,1476,137478794,Entire home/apt,Amsterdam,Oud Noord,0,0.0,4,2,150,Cosy house with vintage vibe +  sunny garden,2017-07-22 22:16:21.550614,52.393249,4.942588
7791,15238461,1476,14638349,Entire home/apt,Amsterdam,Oud Noord,3,4.5,4,2,167,Modern and clean apartment close to city central,2017-07-22 22:16:21.547645,52.396958000000005,4.915091
7792,19398170,1476,135991391,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,2,168,Lovely apt for four in the East of Amsterdam,2017-07-22 22:16:21.545320,52.363355,4.9249849999999995
7793,13383439,1476,76076986,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,3,5.0,2,1,168,Modern lovely & new apartment with waterside view!,2017-07-22 22:16:21.543048,52.376728,4.945075
7794,6998120,1476,13353089,Entire home/apt,Amsterdam,Westerpark,3,4.5,4,2,179,Stunning 140m2 loft in the City Centre,2017-07-22 22:16:21.540629,52.391172,4.891382
7795,19676829,1476,57442113,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,2,1,180,Central located apartment with garden,2017-07-22 22:16:21.536266,52.370627,4.9228760000000005
7796,12666580,1476,68817389,Entire home/apt,Amsterdam,Noord Oost,3,4.5,4,2,180,Amazing family house + free parking,2017-07-22 22:16:21.532222,52.383889,4.9661029999999995
7797,19077543,1476,8786521,Entire home/apt,Amsterdam,Oud Noord,0,0.0,4,3,179,Family house - Lovely garden - 10 min from centre!,2017-07-22 22:16:21.528122,52.391224,4.937517
7798,16095028,1476,2517813,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,14,5.0,2,1,156,Beautiful ROOFTOP apt only 15 min from centre,2017-07-22 22:16:19.197033,52.366312,4.936834999999999
7799,13171116,1476,619612,Entire home/apt,Amsterdam,Oud Noord,8,4.5,4,2,162,Maisonette with balcony + free parking,2017-07-22 22:16:19.194040,52.395062,4.915947
7800,11155657,1476,54597209,Entire home/apt,Amsterdam,Centrum Oost,10,5.0,3,2,161,Lovely houseboat @ great location,2017-07-22 22:16:19.189290,52.373261,4.9075120000000005
7801,3376707,1476,17035690,Entire home/apt,Amsterdam,Centrum West,21,4.5,2,0,167,Private canal district studio,2017-07-22 22:16:19.179494,52.378927000000004,4.892797
7802,10146499,1476,52073575,Entire home/apt,Amsterdam,Centrum West,21,5.0,2,1,174,Flower Market in Amsterdam,2017-07-22 22:16:19.177325,52.367738,4.8914800000000005
7803,18245477,1476,126069784,Entire home/apt,Amsterdam,Centrum West,1,0.0,4,1,180,Canalview appartment,2017-07-22 22:16:19.170182,52.376257,4.889828
7804,15093623,1476,4906957,Entire home/apt,Amsterdam,Centrum West,30,5.0,2,0,174,Historic Center Apartment,2017-07-22 22:16:19.163067,52.371506,4.8981330000000005
7805,18420156,1476,127648195,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,4,3,180,3 floor apartment + roof terrace at centre island,2017-07-22 22:16:19.160271,52.372837,4.942417
7806,14054735,1476,12069700,Entire home/apt,Amsterdam,Noord West,40,5.0,4,2,162,Unique apartment (110m2) in old cow stables,2017-07-22 22:16:15.452846,52.421369,4.889921
7807,15388064,1476,98378662,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,6,5.0,4,2,162,Spacious @ Stylish with big garden in hip area!,2017-07-22 22:16:15.450256,52.36418,4.941497
7808,14046022,1476,23370524,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,4,2,167,Spacious family-ready water view + playground,2017-07-22 22:16:15.442860,52.369671000000004,4.928838
7809,19447586,1476,107745142,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,4,4.5,4,2,179,"Houseboat: Experience, unique location!!",2017-07-22 22:16:15.438775,52.367952,4.945692
7810,18881582,1476,130219248,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,1,0,167,River Studio,2017-07-22 22:16:15.436311,52.376665,4.923333
7811,19710770,1476,1739979,Entire home/apt,Amsterdam,Noord West,1,0.0,4,2,174,"Cozy, modern and bright Duplex in Amsterdam North",2017-07-22 22:16:15.433629,52.404559000000006,4.91817
7812,19868147,1476,4045919,Entire home/apt,Amsterdam,Oud Noord,0,0.0,4,3,179,Nice family home in Amsterdam North,2017-07-22 22:16:15.430991,52.39567,4.916747
7813,13711578,1476,11969034,Entire home/apt,Amsterdam,Noord West,4,5.0,5,5,161,Historical 1934 Family Home,2017-07-22 22:16:15.428704,52.401826,4.914041
7814,19464974,1476,136355382,Entire home/apt,Amsterdam,Noord West,0,0.0,4,4,168,Beautiful home + intimate garden + free parking,2017-07-22 22:16:15.426496,52.420068,4.900562
7815,9193983,1476,26492200,Entire home/apt,Amsterdam,Oud Oost,10,4.5,2,1,163,Cosy&Complete&Luxurious Apartment in the Center!,2017-07-22 22:16:15.420381,52.363424,4.9239690000000005
7816,17509372,1476,118668865,Entire home/apt,Amsterdam,Centrum West,5,4.5,2,1,169,Apartment with most amazing location in town,2017-07-22 22:16:15.417747,52.375755,4.8892050000000005
7817,16966586,1476,107745142,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,2,1,169,STUNNINGLY BEAUTIFUL Apt.!,2017-07-22 22:16:12.764847,52.36497,4.939467
7818,18151356,1476,20061930,Entire home/apt,Amsterdam,Noord Oost,8,4.5,4,2,174,Big modern 2-bedroom apartment 15 min to centre,2017-07-22 22:16:12.762758,52.396846000000004,4.959129
7819,17836230,1476,121991189,Entire home/apt,Amsterdam,Noord Oost,12,5.0,6,2,180,New! Luxurious spacious Amsterdam apartment,2017-07-22 22:16:12.754948,52.401297,4.936658
7820,13791652,1476,81049576,Entire home/apt,Amsterdam,Oud Noord,3,4.5,4,4,156,House with beautiful garden+ view over lovely park,2017-07-22 22:16:12.751136,52.390901,4.925048
7821,19462712,1476,3713043,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,2,0,155,Comfortable Central Studio,2017-07-22 22:16:10.676276,52.372399,4.934069
7822,18107108,1476,124404826,Entire home/apt,Amsterdam,Oud Noord,3,4.5,2,1,155,Super Cute (Monument!) Corner home in Hip North!,2017-07-22 22:16:10.668135,52.391504,4.909508
7823,3973121,1476,20592810,Entire home/apt,Amsterdam,Oud Oost,18,4.5,2,1,180,Beautiful cozy apartment at the lively East,2017-07-22 22:16:10.665353,52.364371000000006,4.925461
7824,19444004,1476,136336188,Entire home/apt,Amsterdam,Noord West,0,0.0,4,3,180,Stylish full family house + garden + free parking,2017-07-22 22:16:10.663139,52.419336,4.904896
7825,18380286,1476,127300807,Entire home/apt,Amsterdam,Oud Noord,2,0.0,4,3,155,Lovely family house with garden and free parking,2017-07-22 22:16:10.660883,52.391562,4.9425669999999995
7826,582382,1476,2868026,Entire home/apt,Amsterdam,Oud Noord,13,5.0,4,3,162,Amsterdam Home 10 minutes to center,2017-07-22 22:16:10.658683,52.393874,4.916873000000001
7827,6630481,1476,31584229,Entire home/apt,Amsterdam,Oud Oost,49,5.0,4,1,180,Houseboat in lee of windmill (1814),2017-07-22 22:16:10.654240,52.365638,4.928316000000001
7828,19915942,1476,141071362,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,2,1,174,"Spacious, Amazing View! @Hip Area, close to Center",2017-07-22 22:16:10.646653,52.365086,4.933634
7829,15374358,1476,31206472,Entire home/apt,Amsterdam,Noord Oost,3,5.0,4,4,170,"Peaceful, green Amsterdam house",2017-07-22 22:16:10.643781,52.390492,4.954519
7830,9772215,1476,7498059,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,19,5.0,5,2,156,Spacious apartment on the river,2017-07-22 22:16:10.638617,52.376315999999996,4.942926
7831,11319568,1476,6236573,Entire home/apt,Amsterdam,Centrum Oost,22,5.0,2,1,168,Spacious apartment in A'dam centre,2017-07-22 22:16:09.167086,52.370616999999996,4.929745
7832,6845563,1476,8789817,Entire home/apt,Amsterdam,Oud Oost,15,5.0,2,1,155,Beautiful one bedroom apartment!,2017-07-22 22:16:09.162205,52.363911,4.925606
7833,19991473,1476,51742484,Entire home/apt,Amsterdam,Noord Oost,0,0.0,4,2,180,Cozy family-friendly flat close to the city centre,2017-07-22 22:16:09.158400,52.396840000000005,4.929723
7834,18955480,1476,43928047,Entire home/apt,Amsterdam,Centrum Oost,5,4.5,2,1,165,Studio in the middle of the center,2017-07-22 22:16:09.156152,52.372257,4.9004010000000005
7835,19032996,1476,12716118,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,4,2,147,Lovely house @the waterfront with terrace,2017-07-22 22:16:06.663342,52.373804,4.948091000000001
7836,13127944,1476,21055819,Entire home/apt,Amsterdam,Noord Oost,3,4.5,4,3,168,Sunny family home 10 minutes from citycentre,2017-07-22 22:16:06.660683,52.394484000000006,4.930344
7837,2976795,1476,5330753,Entire home/apt,Amsterdam,Oud Noord,42,5.0,2,0,162,Large luxury Studio FREE parking ,2017-07-22 22:16:06.653707,52.400299,4.919604
7838,6943965,1476,6604622,Entire home/apt,Amsterdam,Noord Oost,4,5.0,6,4,155,Spacious family house with easy city center access,2017-07-22 22:16:06.649575,52.389066,4.954848
7839,19888539,1476,8974106,Entire home/apt,Amsterdam,Noord West,0,0.0,4,3,174,Amsterdam,2017-07-22 22:16:06.642473,52.414082,4.907983
7840,6689709,1476,25508614,Entire home/apt,Amsterdam,Oud Noord,26,5.0,2,0,150,Romantic Dutch house on old scenic dike.,2017-07-22 22:16:06.637051,52.390993,4.941844000000001
7841,3260555,1476,5623111,Entire home/apt,Amsterdam,Centrum West,32,5.0,2,1,161,Canal house app. - historic centre,2017-07-22 22:16:06.630792,52.373953,4.896089
7842,19889364,1476,34926850,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,2,168,Beautiful City Centre House!,2017-07-22 22:16:04.577163,52.373923,4.893032
7843,17850552,1476,20061930,Entire home/apt,Amsterdam,Noord Oost,10,4.5,4,2,174,Bright and modern  2bedroom apartment,2017-07-22 22:16:04.571685,52.396967,4.955662
7844,19539992,1476,14961173,Entire home/apt,Amsterdam,Noord Oost,0,0.0,7,2,167,Enjoy the Nature in Amsterdam,2017-07-22 22:16:04.566519,52.404363000000004,4.975107
7845,11347709,1476,59422359,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,12,5.0,4,2,161,"Design app met geweldig uitzicht, gratis parkeren",2017-07-22 22:16:04.564320,52.373518,4.96823
7846,6322053,1476,32840600,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,28,5.0,3,1,167,Amstel River appartment,2017-07-22 22:16:02.641931,52.353182000000004,4.905226
7847,3452023,1476,17397488,Entire home/apt,Amsterdam,Centrum West,15,5.0,2,1,174,"100m2 17th century mansion, canal district",2017-07-22 22:16:02.639111,52.377749,4.890975
7848,6617329,1476,7107598,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,33,5.0,2,1,155,Spacious apt+rooftop terrace @ Pijp,2017-07-22 22:16:02.636720,52.351681,4.90056
7849,17120477,1476,37103701,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,4,5.0,3,2,180,Bright family houseboat near city centre,2017-07-22 22:16:02.633793,52.376891,4.938305000000001
7850,19991890,1476,141831915,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,4,3,168,Beautiful house on the waterfront near city centre,2017-07-22 22:16:02.626727,52.375948,4.945691
7851,19922340,1476,113977564,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,2,179,Great apt. for 4 with roof terrace,2017-07-22 22:16:02.624325,52.360443,4.861116
7852,12887024,1476,8224783,Entire home/apt,Amsterdam,Westerpark,14,4.5,4,2,156,PENTHOUSE apartment in trendy area,2017-07-22 22:16:02.615478,52.373515000000005,4.871619
7853,6325430,1476,4147304,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,56,5.0,2,1,155,Stylish apartment steps from the Museumsquare,2017-07-22 22:16:02.612466,52.357321,4.885108
7854,12177432,1476,4402188,Entire home/apt,Amsterdam,Centrum West,12,4.0,2,1,156,Amazing Apartment City-Centre!,2017-07-22 22:15:56.975321,52.374190000000006,4.893503
7855,16710492,1476,10130015,Entire home/apt,Amsterdam,Oud Oost,10,5.0,3,2,180,"Spacious, Authentic and very Cosy",2017-07-22 22:15:54.983609,52.351648,4.916881
7856,12578052,1476,2527236,Entire home/apt,Amsterdam,Noord Oost,36,4.5,4,1,168,Luxury appt 15 min. to centre + gardn,2017-07-22 22:15:54.980907,52.393671999999995,4.954517
